127.0.0.1 - - [06/Mar/2025:07:20:30 +0300] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [06/Mar/2025:07:45:50 +0300] "GET /AcademicTripSystem/transport/manageDrivers.jsp HTTP/1.1" 200 1983
0:0:0:0:0:0:0:1 - - [06/Mar/2025:07:46:03 +0300] "POST /AcademicTripSystem/transport/AddDriverServlet HTTP/1.1" 404 804
0:0:0:0:0:0:0:1 - - [06/Mar/2025:07:50:59 +0300] "POST /AcademicTripSystem/transport/AddDriverServlet HTTP/1.1" 404 804
0:0:0:0:0:0:0:1 - - [06/Mar/2025:07:51:02 +0300] "GET /AcademicTripSystem/transport/manageDrivers.jsp HTTP/1.1" 200 1983
0:0:0:0:0:0:0:1 - - [06/Mar/2025:07:51:17 +0300] "POST /AcademicTripSystem/transport/AddDriverServlet HTTP/1.1" 404 804
0:0:0:0:0:0:0:1 - - [06/Mar/2025:07:52:08 +0300] "GET /AcademicTripSystem/transport/manageDrivers.jsp HTTP/1.1" 200 2006
0:0:0:0:0:0:0:1 - - [06/Mar/2025:07:52:20 +0300] "POST /AcademicTripSystem/transport/addDriver HTTP/1.1" 500 1426
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:01:15 +0300] "POST /AcademicTripSystem/transport/addDriver HTTP/1.1" 500 1550
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:01:19 +0300] "GET /AcademicTripSystem/transport/manageDrivers.jsp HTTP/1.1" 200 2006
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:01:30 +0300] "POST /AcademicTripSystem/transport/addDriver HTTP/1.1" 500 1550
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:10:50 +0300] "GET /AcademicTripSystem/transport/manageDrivers.jsp HTTP/1.1" 200 2006
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:11:01 +0300] "POST /AcademicTripSystem/transport/addDriver HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:11:01 +0300] "GET /AcademicTripSystemtransport/manageDrivers.jsp HTTP/1.1" 404 779
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:13:49 +0300] "GET /AcademicTripSystemtransport/manageDrivers.jsp HTTP/1.1" 404 779
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:14:39 +0300] "POST /AcademicTripSystem/transport/addDriver HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:14:39 +0300] "GET /AcademicTripSystem/transport/manageDrivers.jsp HTTP/1.1" 200 2006
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:14:52 +0300] "GET /AcademicTripSystem/transport/assignDriverVehicle.jsp HTTP/1.1" 200 1752
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:14:57 +0300] "GET /AcademicTripSystem/transport/viewAssignments.jsp HTTP/1.1" 200 2921
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:14:57 +0300] "GET /AcademicTripSystem/css/styles.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:15:02 +0300] "GET /AcademicTripSystem/transport/assignDriverVehicle.jsp HTTP/1.1" 200 1752
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:15:08 +0300] "GET /AcademicTripSystem/transport/manageVehicles.jsp HTTP/1.1" 200 2276
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:21:50 +0300] "POST /AcademicTripSystem/transport/AddVehicleServlet HTTP/1.1" 404 805
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:29:32 +0300] "GET /AcademicTripSystem/transport/manageVehicles.jsp HTTP/1.1" 200 2299
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:29:53 +0300] "POST /AcademicTripSystem/transport/addVehicle HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:29:53 +0300] "GET /AcademicTripSystem/transport/transport/manageVehicles.jsp HTTP/1.1" 404 776
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:32:14 +0300] "GET /AcademicTripSystem/transport/transport/manageVehicles.jsp HTTP/1.1" 404 776
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:32:18 +0300] "GET /AcademicTripSystem/transport/manageVehicles.jsp HTTP/1.1" 200 2299
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:32:26 +0300] "GET /AcademicTripSystem/transport/manageVehicles.jsp HTTP/1.1" 200 2299
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:32:52 +0300] "POST /AcademicTripSystem/transport/addVehicle HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:32:52 +0300] "GET /AcademicTripSystem/transport/manageVehicles.jsp HTTP/1.1" 200 2299
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:32:59 +0300] "GET /AcademicTripSystem/transport/assignResources.jsp HTTP/1.1" 200 3251
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:33:05 +0300] "POST /AcademicTripSystem/transport/AssignResourcesServlet HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:35:20 +0300] "GET /AcademicTripSystem/transport/assignResources.jsp HTTP/1.1" 200 3274
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:35:27 +0300] "POST /AcademicTripSystem/transport/assignResources HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:35:27 +0300] "GET /AcademicTripSystem/transport/transport/assignResources.jsp HTTP/1.1" 404 777
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:36:01 +0300] "GET /AcademicTripSystem/transport/transport/assignResources.jsp HTTP/1.1" 404 777
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:36:04 +0300] "GET /AcademicTripSystem/transport/assignResources.jsp HTTP/1.1" 200 3274
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:36:24 +0300] "POST /AcademicTripSystem/transport/assignResources HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:36:24 +0300] "GET /AcademicTripSystem/transport/assignResources.jsp HTTP/1.1" 200 3274
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:36:35 +0300] "GET /AcademicTripSystem/transport/viewAssignments.jsp HTTP/1.1" 200 1909
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:36:35 +0300] "GET /AcademicTripSystem/css/styles.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:36:46 +0300] "GET /AcademicTripSystem/transport/assignDriverVehicle.jsp HTTP/1.1" 200 1752
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:37:01 +0300] "GET /AcademicTripSystem/transport/assignResources.jsp HTTP/1.1" 200 3274
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:37:17 +0300] "GET /AcademicTripSystem/transport/viewAssignments.jsp HTTP/1.1" 200 1909
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:37:17 +0300] "GET /AcademicTripSystem/css/styles.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:37:39 +0300] "GET /AcademicTripSystem/transport/assignDriverVehicle.jsp HTTP/1.1" 200 1752
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:37:49 +0300] "GET /AcademicTripSystem/transport/assignResources.jsp HTTP/1.1" 200 3274
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:38:02 +0300] "GET /AcademicTripSystem/transport/assignDriverVehicle.jsp HTTP/1.1" 200 1752
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:38:11 +0300] "GET /AcademicTripSystem/transport/viewAssignments.jsp HTTP/1.1" 200 1909
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:38:11 +0300] "GET /AcademicTripSystem/css/styles.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:38:20 +0300] "GET /AcademicTripSystem/transport/manageVehicles.jsp HTTP/1.1" 200 2299
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:38:23 +0300] "GET /AcademicTripSystem/transport/manageDrivers.jsp HTTP/1.1" 200 2006
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:38:35 +0300] "GET /AcademicTripSystem/transport/assignDriverVehicle.jsp HTTP/1.1" 200 1752
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:38:43 +0300] "GET /AcademicTripSystem/transport/viewAssignments.jsp HTTP/1.1" 200 1909
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:38:43 +0300] "GET /AcademicTripSystem/css/styles.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:38:54 +0300] "GET /AcademicTripSystem/transport/manageVehicles.jsp HTTP/1.1" 200 2299
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:38:58 +0300] "GET /AcademicTripSystem/transport/manageDrivers.jsp HTTP/1.1" 200 2006
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:39:10 +0300] "POST /AcademicTripSystem/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:39:10 +0300] "GET /AcademicTripSystem/transport/index.jsp HTTP/1.1" 200 1207
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:39:21 +0300] "GET /AcademicTripSystem/transport/manageDrivers.jsp HTTP/1.1" 200 2006
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:41:23 +0300] "GET /AcademicTripSystem/transport/assignResources.jsp HTTP/1.1" 200 3274
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:42:14 +0300] "GET /AcademicTripSystem/transport/assignDriverVehicle.jsp HTTP/1.1" 200 1752
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:42:26 +0300] "GET /AcademicTripSystem/transport/assignResources.jsp HTTP/1.1" 200 3274
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:47:46 +0300] "GET /AcademicTripSystem/transport/viewAssignments.jsp HTTP/1.1" 200 1909
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:47:46 +0300] "GET /AcademicTripSystem/css/styles.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:53:31 +0300] "GET /AcademicTripSystem/transport/manageDrivers.jsp HTTP/1.1" 200 2006
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:54:04 +0300] "POST /AcademicTripSystem/transport/addDriver HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:54:04 +0300] "GET /AcademicTripSystem/transport/manageDrivers.jsp HTTP/1.1" 200 2006
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:54:12 +0300] "GET /AcademicTripSystem/transport/assignResources.jsp HTTP/1.1" 200 3419
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:54:25 +0300] "POST /AcademicTripSystem/transport/assignResources HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:54:25 +0300] "GET /AcademicTripSystem/transport/assignResources.jsp HTTP/1.1" 200 3419
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:54:30 +0300] "GET /AcademicTripSystem/transport/viewAssignments.jsp HTTP/1.1" 200 2159
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:54:30 +0300] "GET /AcademicTripSystem/css/styles.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:55:16 +0300] "GET /AcademicTripSystem/transport/assignDriverVehicle.jsp HTTP/1.1" 200 1752
0:0:0:0:0:0:0:1 - - [06/Mar/2025:08:58:38 +0300] "GET /AcademicTripSystem/transport/index.jsp HTTP/1.1" 200 1207
0:0:0:0:0:0:0:1 - - [06/Mar/2025:09:00:32 +0300] "GET /AcademicTripSystem/transport/manageDrivers.jsp HTTP/1.1" 200 2006
0:0:0:0:0:0:0:1 - - [06/Mar/2025:09:25:30 +0300] "GET /AcademicTripSystem/transport/assignDriverVehicle.jsp HTTP/1.1" 200 1752
0:0:0:0:0:0:0:1 - - [06/Mar/2025:09:28:18 +0300] "GET /AcademicTripSystem/transport/viewAssignments.jsp HTTP/1.1" 200 2225
0:0:0:0:0:0:0:1 - - [06/Mar/2025:09:28:18 +0300] "GET /AcademicTripSystem/css/styles.css HTTP/1.1" 404 792
