127.0.0.1 - - [20/Mar/2025:07:15:38 +0300] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [20/Mar/2025:07:23:58 +0300] "GET /AcademicTripSystem/transport/dashboard.jsp HTTP/1.1" 200 10083
0:0:0:0:0:0:0:1 - - [20/Mar/2025:07:24:04 +0300] "GET /AcademicTripSystem/transport/tripDetails.jsp?id=TRP001 HTTP/1.1" 200 19285
0:0:0:0:0:0:0:1 - - [20/Mar/2025:07:24:18 +0300] "GET /AcademicTripSystem/transport/viewAssignments.jsp HTTP/1.1" 200 36021
0:0:0:0:0:0:0:1 - - [20/Mar/2025:07:26:26 +0300] "GET /AcademicTripSystem/login.jsp HTTP/1.1" 200 7060
0:0:0:0:0:0:0:1 - - [20/Mar/2025:07:26:39 +0300] "POST /AcademicTripSystem/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Mar/2025:07:26:39 +0300] "GET /AcademicTripSystem/lecturer/dashboard.jsp HTTP/1.1" 200 22806
0:0:0:0:0:0:0:1 - - [20/Mar/2025:07:26:43 +0300] "GET /AcademicTripSystem/lecturer/viewTimetable.jsp HTTP/1.1" 200 40776
0:0:0:0:0:0:0:1 - - [20/Mar/2025:07:27:04 +0300] "GET /AcademicTripSystem/lecturer/viewTrip.jsp?id=TRP001 HTTP/1.1" 200 23890
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:33:33 +0300] "GET /AcademicTripSystem/transport/tripDetails.jsp?id=TRP001 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:33:33 +0300] "GET /AcademicTripSystem/session-expired.jsp HTTP/1.1" 200 1141
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:33:33 +0300] "GET /AcademicTripSystem/css/style.css HTTP/1.1" 404 1769
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:33:38 +0300] "GET /AcademicTripSystem/login.jsp HTTP/1.1" 200 7060
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:33:55 +0300] "POST /AcademicTripSystem/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:33:55 +0300] "GET /AcademicTripSystem/transport/dashboard.jsp HTTP/1.1" 200 10083
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:34:02 +0300] "GET /AcademicTripSystem/transport/assignResources.jsp HTTP/1.1" 200 12112
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:34:31 +0300] "POST /AcademicTripSystem/transport/assignResources HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:34:31 +0300] "GET /AcademicTripSystem/transport/assignResources.jsp?tripId=TRP007 HTTP/1.1" 200 13728
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:34:59 +0300] "POST /AcademicTripSystem/transport/assignResources HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:34:59 +0300] "GET /AcademicTripSystem/transport/tripDetails.jsp?id=TRP007 HTTP/1.1" 200 20655
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:35:20 +0300] "POST /AcademicTripSystem/transport/unassignResources HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:35:21 +0300] "GET /AcademicTripSystem/transport/viewAssignments.jsp HTTP/1.1" 200 36021
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:35:29 +0300] "GET /AcademicTripSystem/transport/dashboard.jsp HTTP/1.1" 200 10083
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:35:31 +0300] "GET /AcademicTripSystem/transport/assignResources.jsp HTTP/1.1" 200 11768
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:35:34 +0300] "GET /AcademicTripSystem/transport/viewAssignments.jsp HTTP/1.1" 200 36021
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:35:51 +0300] "GET /AcademicTripSystem/transport/manageDrivers.jsp HTTP/1.1" 200 25732
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:36:29 +0300] "GET /AcademicTripSystem/transport/manageVehicles.jsp HTTP/1.1" 200 28374
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:36:40 +0300] "GET /AcademicTripSystem/transport/assignResources.jsp HTTP/1.1" 200 11768
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:36:49 +0300] "GET /AcademicTripSystem/logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:36:49 +0300] "GET /AcademicTripSystem/login.jsp?status=logout HTTP/1.1" 200 8088
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:37:02 +0300] "POST /AcademicTripSystem/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:37:02 +0300] "GET /AcademicTripSystem/login.jsp?status=error HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:37:08 +0300] "POST /AcademicTripSystem/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:37:08 +0300] "GET /AcademicTripSystem/lecturer/dashboard.jsp HTTP/1.1" 200 22806
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:37:18 +0300] "GET /AcademicTripSystem/lecturer/viewTimetable.jsp HTTP/1.1" 200 40776
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:37:25 +0300] "GET /AcademicTripSystem/lecturer/viewTrip.jsp?id=TRP001 HTTP/1.1" 200 23890
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:37:45 +0300] "POST /AcademicTripSystem/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:37:45 +0300] "GET /AcademicTripSystem/login.jsp?status=error HTTP/1.1" 200 8079
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:37:54 +0300] "POST /AcademicTripSystem/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:37:54 +0300] "GET /AcademicTripSystem/lecturer/dashboard.jsp HTTP/1.1" 200 22806
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:45:04 +0300] "GET /AcademicTripSystem/lecturer/addTrip.jsp HTTP/1.1" 200 22927
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:47:24 +0300] "GET /AcademicTripSystem/lecturer/addTrip.jsp HTTP/1.1" 200 22927
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:47:52 +0300] "GET /AcademicTripSystem/lecturer/addTrip.jsp HTTP/1.1" 200 22927
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:49:57 +0300] "POST /AcademicTripSystem/AddTripServlet HTTP/1.1" 200 23968
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:50:10 +0300] "GET /AcademicTripSystem/lecturer/viewTimetable.jsp HTTP/1.1" 200 40776
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:51:54 +0300] "GET /AcademicTripSystem/lecturer/viewTimetable.jsp HTTP/1.1" 200 40776
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:52:01 +0300] "GET /AcademicTripSystem/lecturer/viewTrip.jsp?id=TRP001 HTTP/1.1" 200 23890
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:52:16 +0300] "GET /AcademicTripSystem/lecturer/dashboard.jsp HTTP/1.1" 200 22806
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:52:20 +0300] "GET /AcademicTripSystem/lecturer/viewTimetable.jsp HTTP/1.1" 200 40776
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:52:22 +0300] "GET /AcademicTripSystem/lecturer/viewTrip.jsp?id=TRP001 HTTP/1.1" 200 23890
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:52:30 +0300] "GET /AcademicTripSystem/lecturer/editTrip.jsp?id=TRP001 HTTP/1.1" 200 22984
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:52:36 +0300] "GET /AcademicTripSystem/lecturer/viewTrip.jsp?id=TRP001 HTTP/1.1" 200 23890
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:53:21 +0300] "GET /AcademicTripSystem/lecturer/dashboard.jsp HTTP/1.1" 200 22806
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:53:24 +0300] "GET /AcademicTripSystem/lecturer/viewTimetable.jsp HTTP/1.1" 200 40776
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:53:50 +0300] "GET /AcademicTripSystem/lecturer/viewTimetable.jsp HTTP/1.1" 200 40776
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:54:03 +0300] "GET /AcademicTripSystem/lecturer/viewTimetable.jsp HTTP/1.1" 200 40776
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:54:18 +0300] "GET /AcademicTripSystem/lecturer/viewTrip.jsp?id=TRP005 HTTP/1.1" 200 23893
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:54:57 +0300] "GET /AcademicTripSystem/lecturer/editTrip.jsp?id=TRP005 HTTP/1.1" 200 22984
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:55:13 +0300] "POST /AcademicTripSystem/UpdateTripServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:55:14 +0300] "GET /AcademicTripSystem/lecturer/viewTrip.jsp?id=TRP005 HTTP/1.1" 200 24802
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:55:48 +0300] "GET /AcademicTripSystem/lecturer/dashboard.jsp HTTP/1.1" 200 22806
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:56:44 +0300] "GET /AcademicTripSystem/LogoutServlet HTTP/1.1" 404 1769
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:56:46 +0300] "GET /AcademicTripSystem/lecturer/dashboard.jsp HTTP/1.1" 200 22806
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:56:52 +0300] "GET /AcademicTripSystem/ HTTP/1.1" 200 7060
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:57:00 +0300] "POST /AcademicTripSystem/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:57:00 +0300] "GET /AcademicTripSystem/transport/dashboard.jsp HTTP/1.1" 200 10083
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:57:26 +0300] "GET /AcademicTripSystem/transport/dashboard.jsp HTTP/1.1" 200 10083
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:58:12 +0300] "GET /AcademicTripSystem/transport/manageDrivers.jsp HTTP/1.1" 200 25732
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:58:22 +0300] "GET /AcademicTripSystem/transport/dashboard.jsp HTTP/1.1" 200 10083
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:58:23 +0300] "GET /AcademicTripSystem/transport/manageDrivers.jsp HTTP/1.1" 200 25732
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:58:26 +0300] "GET /AcademicTripSystem/transport/dashboard.jsp HTTP/1.1" 200 10083
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:58:52 +0300] "GET /AcademicTripSystem/transport/assignResources.jsp HTTP/1.1" 200 11768
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:59:36 +0300] "POST /AcademicTripSystem/transport/assignResources HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:59:36 +0300] "GET /AcademicTripSystem/transport/tripDetails.jsp?id=TRP011 HTTP/1.1" 200 20704
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:59:43 +0300] "GET /AcademicTripSystem/transport/dashboard.jsp HTTP/1.1" 200 10083
0:0:0:0:0:0:0:1 - - [20/Mar/2025:10:59:56 +0300] "GET /AcademicTripSystem/transport/manageVehicles.jsp HTTP/1.1" 200 28374
0:0:0:0:0:0:0:1 - - [20/Mar/2025:11:00:22 +0300] "GET /AcademicTripSystem/transport/dashboard.jsp HTTP/1.1" 200 10083
0:0:0:0:0:0:0:1 - - [20/Mar/2025:11:00:25 +0300] "GET /AcademicTripSystem/transport/manageDrivers.jsp HTTP/1.1" 200 25732
0:0:0:0:0:0:0:1 - - [20/Mar/2025:11:02:43 +0300] "GET /AcademicTripSystem/transport/dashboard.jsp HTTP/1.1" 200 10083
0:0:0:0:0:0:0:1 - - [20/Mar/2025:11:02:52 +0300] "GET /AcademicTripSystem/transport/viewAssignments.jsp HTTP/1.1" 200 40588
0:0:0:0:0:0:0:1 - - [20/Mar/2025:11:04:28 +0300] "GET /AcademicTripSystem/transport/dashboard.jsp HTTP/1.1" 200 10083
0:0:0:0:0:0:0:1 - - [20/Mar/2025:11:05:04 +0300] "GET /AcademicTripSystem/transport/tripDetails.jsp?id=TRP001 HTTP/1.1" 200 19285
0:0:0:0:0:0:0:1 - - [20/Mar/2025:11:05:11 +0300] "GET /AcademicTripSystem/transport/viewAssignments.jsp HTTP/1.1" 200 40588
0:0:0:0:0:0:0:1 - - [20/Mar/2025:11:05:17 +0300] "GET /AcademicTripSystem/transport/dashboard.jsp HTTP/1.1" 200 10083
0:0:0:0:0:0:0:1 - - [20/Mar/2025:11:05:25 +0300] "GET /AcademicTripSystem/transport/tripDetails.jsp?id=TRP003 HTTP/1.1" 200 16923
0:0:0:0:0:0:0:1 - - [20/Mar/2025:11:05:33 +0300] "GET /AcademicTripSystem/transport/assignResources.jsp?tripId=TRP003 HTTP/1.1" 200 12174
0:0:0:0:0:0:0:1 - - [20/Mar/2025:11:06:00 +0300] "GET /AcademicTripSystem/transport/dashboard.jsp HTTP/1.1" 200 10083
0:0:0:0:0:0:0:1 - - [20/Mar/2025:11:15:05 +0300] "GET /AcademicTripSystem/transport/manageDrivers.jsp HTTP/1.1" 200 25732
